,t0_smooth_or_featured__features_or_disk,t0_smooth_or_featured__smooth,t0_smooth_or_featured__star_artifact_or_bad_zoom,t1_how_rounded_is_it__cigarshaped,t1_how_rounded_is_it__in_between,t1_how_rounded_is_it__completely_round,t2_could_this_be_a_disk_viewed_edgeon__yes_edge_on_disk,t2_could_this_be_a_disk_viewed_edgeon__no_something_else,t3_edge_on_bulge_what_shape__boxy,t3_edge_on_bulge_what_shape__no_bulge,t3_edge_on_bulge_what_shape__rounded,t4_is_there_a_bar__no_bar,t4_is_there_a_bar__strong_bar,t4_is_there_a_bar__weak_bar,t5_is_there_any_spiral_arm_pattern__yes,t5_is_there_any_spiral_arm_pattern__no,t6_spiral_how_tightly_wound__loose,t6_spiral_how_tightly_wound__medium,t6_spiral_how_tightly_wound__tight,t7_how_many_spiral_arms_are_there__1,t7_how_many_spiral_arms_are_there__2,t7_how_many_spiral_arms_are_there__3,t7_how_many_spiral_arms_are_there__4,t7_how_many_spiral_arms_are_there__more_than_4,t7_how_many_spiral_arms_are_there__cant_tell,t8_not_edge_on_bulge__dominant,t8_not_edge_on_bulge__moderate,t8_not_edge_on_bulge__no_bulge,t8_not_edge_on_bulge__large,t8_not_edge_on_bulge__small,t11_is_the_galaxy_merging_or_disturbed__major_disturbance,t11_is_the_galaxy_merging_or_disturbed__merging,t11_is_the_galaxy_merging_or_disturbed__minor_disturbance,t11_is_the_galaxy_merging_or_disturbed__none,t12_are_there_any_obvious_bright_clumps__yes,t12_are_there_any_obvious_bright_clumps__no,t19_what_problem_do___e_with_the_image__nonstar_artifact,t19_what_problem_do___e_with_the_image__bad_image_zoom,t19_what_problem_do___e_with_the_image__star,id_str,file_loc
64,4.0,6.0,13.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,5.0,2.0,0.0,4.0,1.0,12.0,0.0,87,/scratch/ydong/stamps/demo_F200W/F200W_87.jpg
65,4.0,18.0,2.0,15.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,9.0,6.0,3.0,1.0,0.0,2.0,0.0,94,/scratch/ydong/stamps/demo_F200W/F200W_94.jpg
66,9.0,19.0,3.0,1.0,17.0,1.0,2.0,7.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0,6.0,20.0,1.0,8.0,0.0,3.0,0.0,80,/scratch/ydong/stamps/demo_F200W/F200W_80.jpg
67,5.0,8.0,12.0,0.0,5.0,3.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,2.0,6.0,1.0,4.0,1.0,11.0,0.0,104,/scratch/ydong/stamps/demo_F200W/F200W_104.jpg
68,1.0,11.0,12.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,1.0,0.0,0.0,10.0,2.0,108,/scratch/ydong/stamps/demo_F200W/F200W_108.jpg
69,21.0,11.0,3.0,11.0,0.0,0.0,18.0,3.0,1.0,8.0,9.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,9.0,19.0,6.0,15.0,1.0,2.0,0.0,107,/scratch/ydong/stamps/demo_F200W/F200W_107.jpg
70,2.0,23.0,10.0,13.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,2.0,0.0,10.0,0.0,143,/scratch/ydong/stamps/demo_F200W/F200W_143.jpg
71,1.0,17.0,8.0,6.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,10.0,0.0,1.0,0.0,7.0,1.0,111,/scratch/ydong/stamps/demo_F200W/F200W_111.jpg
72,7.0,22.0,5.0,14.0,8.0,0.0,2.0,5.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,5.0,12.0,11.0,4.0,3.0,0.0,5.0,0.0,152,/scratch/ydong/stamps/demo_F200W/F200W_152.jpg
73,4.0,15.0,11.0,0.0,13.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,10.0,6.0,0.0,4.0,0.0,10.0,1.0,149,/scratch/ydong/stamps/demo_F200W/F200W_149.jpg
74,10.0,18.0,3.0,18.0,0.0,0.0,9.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,21.0,3.0,7.0,0.0,3.0,0.0,157,/scratch/ydong/stamps/demo_F200W/F200W_157.jpg
75,28.0,6.0,4.0,0.0,1.0,5.0,0.0,28.0,0.0,0.0,0.0,23.0,1.0,4.0,6.0,22.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,1.0,2.0,2.0,0.0,9.0,23.0,18.0,10.0,0.0,3.0,1.0,158,/scratch/ydong/stamps/demo_F200W/F200W_158.jpg
76,1.0,18.0,5.0,0.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,13.0,0.0,1.0,0.0,5.0,0.0,159,/scratch/ydong/stamps/demo_F200W/F200W_159.jpg
77,7.0,16.0,11.0,1.0,4.0,11.0,0.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,9.0,11.0,1.0,6.0,1.0,9.0,1.0,169,/scratch/ydong/stamps/demo_F200W/F200W_169.jpg
78,3.0,24.0,12.0,1.0,8.0,15.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,12.0,12.0,0.0,3.0,0.0,6.0,6.0,168,/scratch/ydong/stamps/demo_F200W/F200W_168.jpg
79,7.0,13.0,8.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,7.0,8.0,2.0,5.0,0.0,8.0,0.0,189,/scratch/ydong/stamps/demo_F200W/F200W_189.jpg
80,9.0,11.0,10.0,2.0,9.0,0.0,2.0,7.0,0.0,0.0,2.0,4.0,3.0,0.0,5.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,3.0,4.0,11.0,2.0,3.0,6.0,1.0,9.0,0.0,171,/scratch/ydong/stamps/demo_F200W/F200W_171.jpg
81,0.0,18.0,11.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,3.0,8.0,268,/scratch/ydong/stamps/demo_F200W/F200W_268.jpg
82,6.0,25.0,3.0,13.0,12.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,10.0,16.0,5.0,1.0,0.0,3.0,0.0,173,/scratch/ydong/stamps/demo_F200W/F200W_173.jpg
83,4.0,15.0,12.0,0.0,5.0,10.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,2.0,5.0,5.0,0.0,4.0,0.0,12.0,0.0,175,/scratch/ydong/stamps/demo_F200W/F200W_175.jpg
84,26.0,3.0,2.0,0.0,3.0,0.0,2.0,24.0,0.0,0.0,2.0,13.0,5.0,6.0,20.0,4.0,1.0,5.0,14.0,1.0,15.0,0.0,0.0,0.0,4.0,1.0,16.0,0.0,0.0,7.0,10.0,11.0,7.0,1.0,1.0,25.0,0.0,0.0,2.0,220,/scratch/ydong/stamps/demo_F200W/F200W_220.jpg
85,4.0,15.0,11.0,0.0,13.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,9.0,3.0,5.0,2.0,2.0,1.0,10.0,0.0,174,/scratch/ydong/stamps/demo_F200W/F200W_174.jpg
86,5.0,11.0,11.0,1.0,9.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,1.0,4.0,4.0,2.0,3.0,1.0,10.0,0.0,187,/scratch/ydong/stamps/demo_F200W/F200W_187.jpg
87,8.0,15.0,9.0,3.0,9.0,3.0,3.0,5.0,1.0,0.0,2.0,4.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,7.0,10.0,3.0,5.0,0.0,8.0,1.0,196,/scratch/ydong/stamps/demo_F200W/F200W_196.jpg
88,12.0,12.0,4.0,9.0,3.0,0.0,6.0,6.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,4.0,4.0,7.0,9.0,10.0,2.0,1.0,2.0,1.0,191,/scratch/ydong/stamps/demo_F200W/F200W_191.jpg
89,0.0,18.0,8.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,1.0,7.0,0.0,205,/scratch/ydong/stamps/demo_F200W/F200W_205.jpg
90,4.0,18.0,11.0,9.0,9.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,8.0,10.0,1.0,3.0,2.0,9.0,0.0,319,/scratch/ydong/stamps/demo_F200W/F200W_319.jpg
91,25.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,18.0,2.0,5.0,25.0,0.0,0.0,4.0,21.0,0.0,6.0,3.0,7.0,2.0,7.0,0.0,7.0,0.0,0.0,18.0,5.0,0.0,4.0,17.0,1.0,24.0,0.0,0.0,0.0,314,/scratch/ydong/stamps/demo_F200W/F200W_314.jpg
92,5.0,10.0,7.0,0.0,1.0,9.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,8.0,1.0,4.0,0.0,4.0,3.0,206,/scratch/ydong/stamps/demo_F200W/F200W_206.jpg
93,1.0,25.0,14.0,0.0,7.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,21.0,0.0,1.0,1.0,8.0,5.0,210,/scratch/ydong/stamps/demo_F200W/F200W_210.jpg
94,2.0,11.0,6.0,0.0,3.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,0.0,2.0,0.0,5.0,1.0,218,/scratch/ydong/stamps/demo_F200W/F200W_218.jpg
95,8.0,10.0,11.0,1.0,7.0,2.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,7.0,8.0,2.0,6.0,1.0,8.0,2.0,221,/scratch/ydong/stamps/demo_F200W/F200W_221.jpg
96,3.0,12.0,12.0,0.0,12.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,5.0,0.0,3.0,1.0,11.0,0.0,226,/scratch/ydong/stamps/demo_F200W/F200W_226.jpg
97,3.0,18.0,8.0,6.0,12.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,17.0,3.0,0.0,1.0,7.0,0.0,225,/scratch/ydong/stamps/demo_F200W/F200W_225.jpg
98,3.0,14.0,7.0,2.0,10.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,7.0,9.0,1.0,2.0,0.0,6.0,1.0,227,/scratch/ydong/stamps/demo_F200W/F200W_227.jpg
99,11.0,20.0,9.0,0.0,8.0,12.0,2.0,9.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,2.0,16.0,8.0,3.0,1.0,5.0,3.0,199,/scratch/ydong/stamps/demo_F200W/F200W_199.jpg
100,3.0,19.0,13.0,1.0,10.0,8.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,14.0,0.0,3.0,1.0,11.0,1.0,230,/scratch/ydong/stamps/demo_F200W/F200W_230.jpg
101,1.0,17.0,10.0,0.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,1.0,0.0,8.0,2.0,234,/scratch/ydong/stamps/demo_F200W/F200W_234.jpg
102,4.0,19.0,4.0,3.0,16.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,17.0,0.0,4.0,0.0,3.0,1.0,236,/scratch/ydong/stamps/demo_F200W/F200W_236.jpg
103,5.0,27.0,5.0,0.0,16.0,11.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,12.0,3.0,13.0,4.0,1.0,4.0,1.0,3.0,1.0,233,/scratch/ydong/stamps/demo_F200W/F200W_233.jpg
104,9.0,16.0,6.0,0.0,4.0,12.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,1.0,13.0,5.0,6.0,7.0,2.0,0.0,6.0,0.0,339,/scratch/ydong/stamps/demo_F200W/F200W_339.jpg
105,5.0,19.0,7.0,0.0,10.0,9.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,10.0,8.0,4.0,0.0,5.0,1.0,3.0,3.0,244,/scratch/ydong/stamps/demo_F200W/F200W_244.jpg
106,2.0,21.0,10.0,0.0,2.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,7.0,7.0,1.0,1.0,0.0,8.0,2.0,223,/scratch/ydong/stamps/demo_F200W/F200W_223.jpg
107,2.0,18.0,2.0,2.0,15.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,16.0,1.0,1.0,0.0,2.0,0.0,245,/scratch/ydong/stamps/demo_F200W/F200W_245.jpg
108,10.0,10.0,8.0,3.0,7.0,0.0,6.0,4.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,16.0,2.0,8.0,0.0,8.0,0.0,247,/scratch/ydong/stamps/demo_F200W/F200W_247.jpg
109,8.0,7.0,11.0,0.0,3.0,4.0,1.0,7.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,8.0,4.0,1.0,5.0,3.0,1.0,8.0,2.0,257,/scratch/ydong/stamps/demo_F200W/F200W_257.jpg
110,7.0,10.0,18.0,0.0,6.0,4.0,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,8.0,2.0,4.0,4.0,3.0,0.0,14.0,4.0,250,/scratch/ydong/stamps/demo_F200W/F200W_250.jpg
111,23.0,12.0,4.0,2.0,9.0,1.0,2.0,21.0,0.0,0.0,2.0,11.0,2.0,8.0,4.0,17.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,7.0,15.0,5.0,8.0,21.0,2.0,1.0,3.0,0.0,252,/scratch/ydong/stamps/demo_F200W/F200W_252.jpg
112,6.0,17.0,5.0,8.0,9.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,4.0,11.0,2.0,5.0,1.0,1.0,4.0,0.0,256,/scratch/ydong/stamps/demo_F200W/F200W_256.jpg
113,9.0,12.0,14.0,1.0,9.0,2.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,13.0,1.0,6.0,5.0,4.0,1.0,11.0,2.0,259,/scratch/ydong/stamps/demo_F200W/F200W_259.jpg
114,15.0,12.0,4.0,2.0,8.0,2.0,4.0,11.0,3.0,0.0,1.0,4.0,3.0,4.0,6.0,5.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,3.0,11.0,0.0,10.0,6.0,4.0,11.0,0.0,4.0,0.0,258,/scratch/ydong/stamps/demo_F200W/F200W_258.jpg
115,12.0,19.0,4.0,19.0,0.0,0.0,10.0,2.0,1.0,5.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,11.0,13.0,4.0,8.0,0.0,4.0,0.0,266,/scratch/ydong/stamps/demo_F200W/F200W_266.jpg
116,3.0,14.0,11.0,10.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,9.0,1.0,2.0,1.0,9.0,1.0,264,/scratch/ydong/stamps/demo_F200W/F200W_264.jpg
117,2.0,22.0,6.0,1.0,0.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,18.0,0.0,2.0,0.0,3.0,3.0,265,/scratch/ydong/stamps/demo_F200W/F200W_265.jpg
118,3.0,20.0,10.0,2.0,17.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,7.0,10.0,2.0,1.0,2.0,8.0,0.0,270,/scratch/ydong/stamps/demo_F200W/F200W_270.jpg
119,4.0,20.0,11.0,8.0,7.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,5.0,13.0,2.0,2.0,1.0,9.0,1.0,195,/scratch/ydong/stamps/demo_F200W/F200W_195.jpg
120,9.0,11.0,13.0,2.0,8.0,1.0,0.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,12.0,3.0,4.0,7.0,2.0,1.0,12.0,0.0,260,/scratch/ydong/stamps/demo_F200W/F200W_260.jpg
121,1.0,15.0,9.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0,0.0,1.0,2.0,6.0,1.0,274,/scratch/ydong/stamps/demo_F200W/F200W_274.jpg
122,7.0,9.0,3.0,3.0,3.0,3.0,5.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,9.0,3.0,4.0,0.0,3.0,0.0,267,/scratch/ydong/stamps/demo_F200W/F200W_267.jpg
123,11.0,7.0,4.0,7.0,0.0,0.0,9.0,2.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,7.0,4.0,0.0,4.0,0.0,283,/scratch/ydong/stamps/demo_F200W/F200W_283.jpg
124,0.0,18.0,8.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,0.0,0.0,0.0,7.0,1.0,286,/scratch/ydong/stamps/demo_F200W/F200W_286.jpg
125,7.0,11.0,6.0,4.0,7.0,0.0,3.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,7.0,3.0,6.0,2.0,5.0,0.0,6.0,0.0,290,/scratch/ydong/stamps/demo_F200W/F200W_290.jpg
126,14.0,14.0,8.0,5.0,8.0,1.0,11.0,3.0,2.0,0.0,9.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,20.0,3.0,11.0,1.0,7.0,0.0,289,/scratch/ydong/stamps/demo_F200W/F200W_289.jpg
127,4.0,13.0,9.0,1.0,11.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,13.0,1.0,3.0,1.0,6.0,2.0,294,/scratch/ydong/stamps/demo_F200W/F200W_294.jpg
128,8.0,9.0,9.0,1.0,7.0,1.0,2.0,6.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,7.0,2.0,5.0,3.0,2.0,6.0,1.0,6.0,2.0,288,/scratch/ydong/stamps/demo_F200W/F200W_288.jpg
129,7.0,11.0,5.0,7.0,2.0,2.0,4.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,12.0,4.0,3.0,0.0,5.0,0.0,282,/scratch/ydong/stamps/demo_F200W/F200W_282.jpg
130,11.0,11.0,0.0,1.0,9.0,1.0,3.0,8.0,2.0,1.0,0.0,1.0,3.0,4.0,7.0,1.0,4.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,7.0,9.0,5.0,8.0,3.0,0.0,0.0,0.0,410,/scratch/ydong/stamps/demo_F200W/F200W_410.jpg
131,1.0,16.0,11.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,1.0,0.0,9.0,2.0,304,/scratch/ydong/stamps/demo_F200W/F200W_304.jpg
132,2.0,21.0,10.0,3.0,14.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,9.0,12.0,1.0,1.0,0.0,6.0,4.0,299,/scratch/ydong/stamps/demo_F200W/F200W_299.jpg
